customer_id,segment,offer_type,assigned_group,converted
C000648,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000649,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C000649,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000650,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000650,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000650,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000651,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000651,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000651,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000652,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000652,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000652,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000653,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000653,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000653,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000654,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000655,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000655,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000655,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000656,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000656,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000656,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000657,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000658,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000658,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000658,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000659,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000660,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000660,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000660,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000661,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000661,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000661,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000662,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000663,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000663,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000664,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000665,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000665,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000665,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000666,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000666,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000666,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000667,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000667,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,1
C000668,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000668,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000669,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000670,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000670,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000670,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000671,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000672,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000672,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000673,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000674,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000674,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000674,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000675,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000676,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000676,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000676,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000677,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000677,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000677,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000678,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000678,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000679,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000679,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000679,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000680,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000680,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000681,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C000681,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000681,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C000682,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000683,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000684,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000684,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000685,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000685,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000685,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000686,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000686,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000687,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000688,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C000688,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000688,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000689,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000689,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000690,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000690,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000691,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000691,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C000692,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000692,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000692,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000693,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000693,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000693,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000694,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000694,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000695,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000695,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000696,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000696,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000696,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000697,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000697,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000698,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000699,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C000699,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000699,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000700,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000700,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000700,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000701,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C000702,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000702,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000702,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000703,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000704,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000704,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000705,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000705,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000705,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,1
C000706,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000706,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000707,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000707,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000707,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000708,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000708,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000709,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C000709,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000709,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000710,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,1
C000710,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000710,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000711,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000711,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,1
C000711,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000712,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000712,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000712,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000713,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000713,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000714,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000714,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000715,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000716,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000716,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000716,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000717,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000718,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000718,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000718,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000719,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000719,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000720,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000721,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000721,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000721,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000722,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000723,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C000723,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000724,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000724,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000725,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000725,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000725,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,1
C000726,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000726,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000727,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000727,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000728,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000728,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000729,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000729,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000730,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000730,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000731,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000731,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000731,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000732,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000733,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C000733,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000733,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,1
C000734,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000734,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000735,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000735,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C000735,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000736,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000737,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000738,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000738,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000739,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000739,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000740,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000740,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000741,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000741,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000742,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000743,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000744,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000744,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000744,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000745,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000745,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000746,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C000747,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000748,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000748,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000749,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000749,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000749,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000750,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000750,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000751,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000751,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C000752,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000752,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000753,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000753,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000753,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000754,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000754,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000755,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000755,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000756,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000756,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000756,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000757,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000758,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000758,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000758,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000759,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000759,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000760,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000760,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
